Source;Target;weight
Jon-Snow;Ryk;11
Jon-Snow;Samwell-Tarly;50
Jon-Snow;Satin;33
Jon-Snow;Spare-Boot;5
Jon-Snow;Stannis-Baratheon;12
Jon-Snow;Styr;40
Jon-Snow;Theon-Greyjoy;8
Jon-Snow;Tormund;23
Jon-Snow;Val;11
Jon-Snow;Varamyr;7
Jon-Snow;Ygritte;54
Jon-Snow;Zei;3
Jon-Umber-(Greatjon);Jon-Umber-(Smalljon);4
Jon-Umber-(Greatjon);Maege-Mormont;3
Jon-Umber-(Greatjon);Rickard-Karstark;7
Jon-Umber-(Greatjon);Robb-Stark;15
Jon-Umber-(Greatjon);Robin-Flint;3
Jon-Umber-(Greatjon);Walder-Frey;4
Jon-Umber-(Greatjon);Wendel-Manderly;3
Jon-Umber-(Smalljon);Robb-Stark;5
Jonothor-Darry;Lewyn-Martell;3
Jonothor-Darry;Oswell-Whent;3
Jorah-Mormont;Mero;9
Jorah-Mormont;Missandei;3
Jorah-Mormont;Rhaegar-Targaryen;5
Joramun;Mance-Rayder;3
Kegs;Owen;5
Kegs;Pypar;3
Kegs;Satin;4
Kegs;Spare-Boot;4
Kella;Sansa-Stark;3
Kevan-Lannister;Lancel-Lannister;7
Kevan-Lannister;Pycelle;3
Kevan-Lannister;Sansa-Stark;5
Kevan-Lannister;Tommen-Baratheon;3
Kevan-Lannister;Tyrion-Lannister;11
Kevan-Lannister;Tywin-Lannister;15
Kevan-Lannister;Varys;5
Kevan-Lannister;Willem-Lannister;3
Khorane-Sathmantes;Salladhor-Saan;4
Khorane-Sathmantes;Stannis-Baratheon;3
Lamprey;Porridge;3
Lark;Samwell-Tarly;3
Lark;Small-Paul;8
Lark;Softfoot;3
Lem;Sandor-Clegane;5
Lem;Sharna;3
Lem;Tansy;3
Lem;Thoros-of-Myr;13
Lem;Tom-of-Sevenstreams;21
Lewyn-Martell;Oswell-Whent;3
Lollys-Stokeworth;Shae;5
Lollys-Stokeworth;Symon-Silver-Tongue;3
Lollys-Stokeworth;Tanda-Stokeworth;7
Lollys-Stokeworth;Tyrion-Lannister;8
Lollys-Stokeworth;Varys;5
Loras-Tyrell;Margaery-Tyrell;10
Loras-Tyrell;Olenna-Redwyne;5
Loras-Tyrell;Osmund-Kettleblack;4
Loras-Tyrell;Renly-Baratheon;8
Loras-Tyrell;Sansa-Stark;13
Loras-Tyrell;Tyrion-Lannister;10
Loras-Tyrell;Willas-Tyrell;4
Lothar-Frey;Marq-Piper;3
Lothar-Frey;Merrett-Frey;3
Lothar-Frey;Robb-Stark;12
Lothar-Frey;Roose-Bolton;3
Lothar-Frey;Roslin-Frey;4
Lothar-Frey;Walder-Frey;6
Lothar-Frey;Walder-Rivers;3
Lothor-Brune;Petyr-Baelish;5
Lothor-Brune;Sansa-Stark;6
Luwin;Nan;5
Lysa-Arryn;Marillion;10
Lysa-Arryn;Mathis-Rowan;3
Lysa-Arryn;Petyr-Baelish;29
Lysa-Arryn;Robert-Arryn;7
Lysa-Arryn;Robert-Baratheon;3
Lysa-Arryn;Sansa-Stark;35
Lysa-Arryn;Tansy;3
Lysa-Arryn;Tyrion-Lannister;6
Lysa-Arryn;Tywin-Lannister;4
Mace-Tyrell;Margaery-Tyrell;5
Mace-Tyrell;Oberyn-Martell;15
Mace-Tyrell;Olenna-Redwyne;3
Mace-Tyrell;Paxter-Redwyne;4
Mace-Tyrell;Sansa-Stark;9
Mace-Tyrell;Stannis-Baratheon;5
Mace-Tyrell;Tyrion-Lannister;15
Mace-Tyrell;Tywin-Lannister;10
Mace-Tyrell;Willas-Tyrell;4
Maege-Mormont;Robb-Stark;3
Maegor-I-Targaryen;Varys;3
Mallador-Locke;Thoren-Smallwood;4
Mance-Rayder;Pypar;4
Mance-Rayder;Qhorin-Halfhand;9
Mance-Rayder;Rattleshirt;12
Mance-Rayder;Samwell-Tarly;10
Mance-Rayder;Styr;14
Mance-Rayder;Thoren-Smallwood;4
Mance-Rayder;Tormund;20
Mance-Rayder;Val;8
Mance-Rayder;Varamyr;6
Mance-Rayder;Ygritte;14
Mandon-Moore;Tyrion-Lannister;3
Mandon-Moore;Varys;3
Margaery-Tyrell;Olenna-Redwyne;4
Margaery-Tyrell;Renly-Baratheon;6
Margaery-Tyrell;Sansa-Stark;34
Margaery-Tyrell;Tommen-Baratheon;5
Margaery-Tyrell;Tyrion-Lannister;10
Margaery-Tyrell;Willas-Tyrell;5
Marillion;Robert-Arryn;3
Marillion;Sansa-Stark;12
Marq-Piper;Robb-Stark;3
Martyn-Lannister;Tywin-Lannister;3
Martyn-Lannister;Willem-Lannister;3
Mathis-Rowan;Paxter-Redwyne;8
Meera-Reed;Samwell-Tarly;5
Megga-Tyrell;Sansa-Stark;6
Melisandre;Salladhor-Saan;6
Melisandre;Samwell-Tarly;7
Melisandre;Selyse-Florent;9
Melisandre;Stannis-Baratheon;38
Merrett-Frey;Petyr-Baelish;3
Meryn-Trant;Osmund-Kettleblack;4
Meryn-Trant;Polliver;5
Meryn-Trant;Rafford;6
Meryn-Trant;Sandor-Clegane;5
Meryn-Trant;Sansa-Stark;3
Meryn-Trant;Tickler;6
Meryn-Trant;Tyrion-Lannister;5
Mordane;Sansa-Stark;4
Mully;Owen;3
Mully;Satin;4
Mully;Spare-Boot;3
Munda;Tormund;4
Mycah;Sandor-Clegane;6
Myrcella-Baratheon;Sansa-Stark;4
Myrcella-Baratheon;Tommen-Baratheon;7
Myrcella-Baratheon;Tyrion-Lannister;4
Nage;Walton;3
Oberyn-Martell;Sansa-Stark;3
Oberyn-Martell;Tyrion-Lannister;41
Oberyn-Martell;Tywin-Lannister;9
Oberyn-Martell;Viserys-Targaryen;4
Olenna-Redwyne;Sansa-Stark;12
Olenna-Redwyne;Tyrion-Lannister;3
Olyvar-Frey;Robb-Stark;8
Olyvar-Frey;Ryman-Frey;4
Orell;Ygritte;3
Osmund-Kettleblack;Sansa-Stark;4
Osmund-Kettleblack;Tyrion-Lannister;5
Oswell-Kettleblack;Petyr-Baelish;4
Oswell-Kettleblack;Sansa-Stark;5
Othell-Yarwyck;Pypar;3
Ottyn-Wythers;Thoren-Smallwood;6
Owen;Pypar;4
Owen;Robert-Baratheon;3
Owen;Satin;4
Owen;Spare-Boot;4
Patchface;Shireen-Baratheon;3
Paxter-Redwyne;Tyrion-Lannister;4
Perwyn-Frey;Robb-Stark;3
Petyr-Baelish;Robb-Stark;6
Petyr-Baelish;Robert-Arryn;4
Petyr-Baelish;Roose-Bolton;3
Petyr-Baelish;Sansa-Stark;31
Petyr-Baelish;Tyrion-Lannister;14
Petyr-Baelish;Tywin-Lannister;5
Petyr-Baelish;Yohn-Royce;3
Petyr-Frey;Ryman-Frey;4
Petyr-Frey;Walder-Frey;4
Podrick-Payne;Sansa-Stark;7
Podrick-Payne;Tyrion-Lannister;27
Podrick-Payne;Tywin-Lannister;4
Polliver;Rafford;10
Polliver;Sandor-Clegane;19
Polliver;Sansa-Stark;3
Polliver;Tickler;16
Prendahl-na-Ghezn;Sallor;6
Pycelle;Tyrion-Lannister;12
Pycelle;Tywin-Lannister;5
Pycelle;Varys;5
Pylos;Shireen-Baratheon;4
Pylos;Stannis-Baratheon;4
Pypar;Samwell-Tarly;15
Pypar;Satin;4
Qhorin-Halfhand;Ragwyle;3
Qhorin-Halfhand;Rattleshirt;7
Qhorin-Halfhand;Samwell-Tarly;3
Qhorin-Halfhand;Ygritte;5
Qyburn;Roose-Bolton;3
Qyburn;Walton;4
Rafford;Sandor-Clegane;7
Rafford;Tickler;10
Ramsay-Snow;Robb-Stark;4
Ramsay-Snow;Roose-Bolton;4
Randyll-Tarly;Robett-Glover;3
Rattleshirt;Ryk;4
Rattleshirt;Styr;8
Rattleshirt;Tormund;5
Rattleshirt;Weeper;5
Rattleshirt;Ygritte;11
Raynald-Westerling;Robb-Stark;8
Raynald-Westerling;Rollam-Westerling;3
Renly-Baratheon;Robert-Baratheon;4
Renly-Baratheon;Sansa-Stark;4
Renly-Baratheon;Stannis-Baratheon;17
Renly-Baratheon;Tyrion-Lannister;5
Renly-Baratheon;Varys;4
Rhaegar-Targaryen;Rhaella-Targaryen;3
Rhaegar-Targaryen;Robert-Baratheon;8
Rhaegar-Targaryen;Viserys-Targaryen;7
Rhaella-Targaryen;Viserys-Targaryen;3
Rickard-Karstark;Robb-Stark;16
Rickon-Stark;Robb-Stark;13
Rickon-Stark;Sansa-Stark;7
Rickon-Stark;Theon-Greyjoy;8
Robb-Stark;Robin-Flint;3
Robb-Stark;Rollam-Westerling;4
Robb-Stark;Rolph-Spicer;5
Robb-Stark;Roose-Bolton;11
Robb-Stark;Roslin-Frey;4
Robb-Stark;Ryman-Frey;8
Robb-Stark;Sansa-Stark;17
Robb-Stark;Stannis-Baratheon;4
Robb-Stark;Stevron-Frey;4
Robb-Stark;Sybell-Spicer;3
Robb-Stark;Theon-Greyjoy;11
Robb-Stark;Tristifer-IV-Mudd;3
Robb-Stark;Tyrion-Lannister;15
Robb-Stark;Tywin-Lannister;15
Robb-Stark;Utherydes-Wayn;3
Robb-Stark;Walder-Frey;27
Robb-Stark;Walder-Rivers;4
Robb-Stark;Willem-Lannister;3
Robert-Arryn;Sansa-Stark;9
Robert-Baratheon;Sandor-Clegane;5
Robert-Baratheon;Sansa-Stark;3
Robert-Baratheon;Stannis-Baratheon;7
Robert-Baratheon;Thoros-of-Myr;6
Robert-Baratheon;Tyrion-Lannister;8
Robert-Baratheon;Tywin-Lannister;9
Robert-Baratheon;Varys;4
Robert-Baratheon;Viserys-Targaryen;6
Robin-Flint;Wendel-Manderly;3
Roose-Bolton;Ryman-Frey;3
Roose-Bolton;Tyrion-Lannister;6
Roose-Bolton;Tywin-Lannister;4
Roose-Bolton;Vargo-Hoat;6
Roose-Bolton;Walton;6
Rorge;Shagwell;4
Rorge;Vargo-Hoat;3
Rorge;Zollo;5
Roslin-Frey;Walder-Frey;6
Ryk;Tormund;6
Ryk;Ygritte;8
Ryman-Frey;Stevron-Frey;4
Salladhor-Saan;Stannis-Baratheon;6
Samwell-Tarly;Small-Paul;19
Samwell-Tarly;Stannis-Baratheon;18
Sandor-Clegane;Sansa-Stark;8
Sandor-Clegane;Thoros-of-Myr;13
Sandor-Clegane;Tickler;14
Sandor-Clegane;Tyrion-Lannister;4
Sansa-Stark;Shae;8
Sansa-Stark;Tanda-Stokeworth;3
Sansa-Stark;Tommen-Baratheon;3
Sansa-Stark;Tyrion-Lannister;78
Sansa-Stark;Tysha;3
Sansa-Stark;Tywin-Lannister;3
Sansa-Stark;Varys;4
Sansa-Stark;Willas-Tyrell;5
Satin;Spare-Boot;4
Selyse-Florent;Stannis-Baratheon;12
Shae;Symon-Silver-Tongue;3
Shae;Tanda-Stokeworth;3
Shae;Tyrion-Lannister;23
Shae;Varys;11
Sharna;Tom-of-Sevenstreams;3
Shireen-Baratheon;Stannis-Baratheon;3
Shireen-Baratheon;Tommen-Baratheon;3
Simon-Toyne;Smiling-Knight;3
Stannis-Baratheon;Tommen-Baratheon;3
Stannis-Baratheon;Tyrion-Lannister;7
Stannis-Baratheon;Tywin-Lannister;15
Styr;Tormund;5
Styr;Ygritte;9
Symon-Silver-Tongue;Tyrion-Lannister;7
Tanda-Stokeworth;Tyrion-Lannister;5
Tansy;Tom-of-Sevenstreams;3
Tion-Frey;Willem-Lannister;6
Tommen-Baratheon;Tyrion-Lannister;8
Tommen-Baratheon;Tywin-Lannister;5
Tormund;Ygritte;11
Tyrion-Lannister;Tysha;3
Tyrion-Lannister;Tywin-Lannister;44
Tyrion-Lannister;Varys;27
Tyrion-Lannister;Viserys-Targaryen;4
Tyrion-Lannister;Willas-Tyrell;5
Tywin-Lannister;Varys;5
Tywin-Lannister;Walder-Frey;4
Vargo-Hoat;Zollo;3
